keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
8449,2017-08-17,17,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2017
8450,2017-08-18,18,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2017
8451,2017-08-19,19,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2017
8452,2017-08-20,20,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2017
8453,2017-08-21,21,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2017
8454,2017-08-22,22,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2017
8455,2017-08-23,23,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2017
8456,2017-08-24,24,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2017
8457,2017-08-25,25,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2017
8458,2017-08-26,26,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2017
8459,2017-08-27,27,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2017
8460,2017-08-28,28,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2017
8461,2017-08-29,29,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2017
8462,2017-08-30,30,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2017
8463,2017-08-31,31,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2017
8464,2017-09-01,1,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2017
8465,2017-09-02,2,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2017
8466,2017-09-03,3,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2017
8467,2017-09-04,4,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2017
8468,2017-09-05,5,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2017
8469,2017-09-06,6,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2017
8470,2017-09-07,7,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2017
8471,2017-09-08,8,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2017
8472,2017-09-09,9,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2017
8473,2017-09-10,10,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2017
8474,2017-09-11,11,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2017
8475,2017-09-12,12,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2017
8476,2017-09-13,13,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2017
8477,2017-09-14,14,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2017
8478,2017-09-15,15,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2017
8479,2017-09-16,16,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2017
8480,2017-09-17,17,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2017
8481,2017-09-18,18,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2017
8482,2017-09-19,19,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2017
8483,2017-09-20,20,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2017
8484,2017-09-21,21,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2017
8485,2017-09-22,22,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2017
8486,2017-09-23,23,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2017
8487,2017-09-24,24,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2017
8488,2017-09-25,25,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2017
8489,2017-09-26,26,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2017
8490,2017-09-27,27,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2017
8491,2017-09-28,28,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2017
8492,2017-09-29,29,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2017
8493,2017-09-30,30,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2017
8494,2017-10-01,1,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2017
8495,2017-10-02,2,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2017
8496,2017-10-03,3,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2017
8497,2017-10-04,4,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2017
8498,2017-10-05,5,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2017
8499,2017-10-06,6,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2017
8500,2017-10-07,7,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2017
8501,2017-10-08,8,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2017
8502,2017-10-09,9,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2017
8503,2017-10-10,10,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2017
8504,2017-10-11,11,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2017
8505,2017-10-12,12,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2017
8506,2017-10-13,13,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2017
8507,2017-10-14,14,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2017
8508,2017-10-15,15,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2017
8509,2017-10-16,16,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2017
8510,2017-10-17,17,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2017
8511,2017-10-18,18,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2017
8512,2017-10-19,19,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2017
8513,2017-10-20,20,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2017
8514,2017-10-21,21,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2017
8515,2017-10-22,22,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2017
8516,2017-10-23,23,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2017
8517,2017-10-24,24,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2017
8518,2017-10-25,25,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2017
8519,2017-10-26,26,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2017
8520,2017-10-27,27,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2017
8521,2017-10-28,28,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2017
8522,2017-10-29,29,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2017
8523,2017-10-30,30,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2017
8524,2017-10-31,31,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2017
8525,2017-11-01,1,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2017
8526,2017-11-02,2,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2017
8527,2017-11-03,3,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2017
8528,2017-11-04,4,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2017
8529,2017-11-05,5,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2017
8530,2017-11-06,6,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2017
8531,2017-11-07,7,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2017
8532,2017-11-08,8,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2017
8533,2017-11-09,9,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2017
8534,2017-11-10,10,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2017
8535,2017-11-11,11,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2017
8536,2017-11-12,12,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2017
8537,2017-11-13,13,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2017
8538,2017-11-14,14,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2017
8539,2017-11-15,15,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2017
8540,2017-11-16,16,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2017
8541,2017-11-17,17,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2017
8542,2017-11-18,18,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2017
8543,2017-11-19,19,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2017
8544,2017-11-20,20,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2017
8545,2017-11-21,21,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2017
8546,2017-11-22,22,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2017
8547,2017-11-23,23,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2017
8548,2017-11-24,24,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2017
8549,2017-11-25,25,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2017
8550,2017-11-26,26,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2017
8551,2017-11-27,27,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2017
8552,2017-11-28,28,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2017
8553,2017-11-29,29,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2017
8554,2017-11-30,30,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2017
8555,2017-12-01,1,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2017
8556,2017-12-02,2,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2017
8557,2017-12-03,3,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2017
8558,2017-12-04,4,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2017
8559,2017-12-05,5,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2017
8560,2017-12-06,6,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2017
8561,2017-12-07,7,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2017
8562,2017-12-08,8,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2017
8563,2017-12-09,9,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2017
8564,2017-12-10,10,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2017
8565,2017-12-11,11,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2017
8566,2017-12-12,12,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2017
8567,2017-12-13,13,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2017
8568,2017-12-14,14,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2017
8569,2017-12-15,15,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2017
8570,2017-12-16,16,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2017
8571,2017-12-17,17,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2017
8572,2017-12-18,18,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2017
8573,2017-12-19,19,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2017
8574,2017-12-20,20,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2017
8575,2017-12-21,21,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2017
8576,2017-12-22,22,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2017
8577,2017-12-23,23,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2017
8578,2017-12-24,24,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2017
8579,2017-12-25,25,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2017
8580,2017-12-26,26,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2017
8581,2017-12-27,27,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2017
8582,2017-12-28,28,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2017
8583,2017-12-29,29,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2017
8584,2017-12-30,30,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2017
8585,2017-12-31,31,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2017
8586,2018-01-01,1,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2018
8587,2018-01-02,2,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2018
8588,2018-01-03,3,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2018
8589,2018-01-04,4,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2018
8590,2018-01-05,5,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2018
8591,2018-01-06,6,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2018
8592,2018-01-07,7,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2018
8593,2018-01-08,8,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2018
8594,2018-01-09,9,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2018
8595,2018-01-10,10,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2018
8596,2018-01-11,11,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2018
8597,2018-01-12,12,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2018
8598,2018-01-13,13,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2018
8599,2018-01-14,14,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2018
8600,2018-01-15,15,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2018
8601,2018-01-16,16,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2018
8602,2018-01-17,17,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2018
8603,2018-01-18,18,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2018
8604,2018-01-19,19,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2018
8605,2018-01-20,20,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2018
8606,2018-01-21,21,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2018
8607,2018-01-22,22,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2018
8608,2018-01-23,23,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2018
8609,2018-01-24,24,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2018
8610,2018-01-25,25,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2018
8611,2018-01-26,26,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2018
8612,2018-01-27,27,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2018
8613,2018-01-28,28,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2018
8614,2018-01-29,29,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2018
8615,2018-01-30,30,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2018
8616,2018-01-31,31,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2018
8617,2018-02-01,1,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2018
8618,2018-02-02,2,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2018
8619,2018-02-03,3,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2018
8620,2018-02-04,4,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2018
8621,2018-02-05,5,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2018
8622,2018-02-06,6,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2018
8623,2018-02-07,7,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2018
8624,2018-02-08,8,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2018
8625,2018-02-09,9,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2018
8626,2018-02-10,10,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2018
8627,2018-02-11,11,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2018
8628,2018-02-12,12,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2018
8629,2018-02-13,13,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2018
8630,2018-02-14,14,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2018
8631,2018-02-15,15,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2018
8632,2018-02-16,16,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2018
8633,2018-02-17,17,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2018
8634,2018-02-18,18,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2018
8635,2018-02-19,19,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2018
8636,2018-02-20,20,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2018
8637,2018-02-21,21,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2018
8638,2018-02-22,22,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2018
8639,2018-02-23,23,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2018
8640,2018-02-24,24,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2018
8641,2018-02-25,25,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2018
8642,2018-02-26,26,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2018
8643,2018-02-27,27,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2018
8644,2018-02-28,28,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2018
8645,2018-03-01,1,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2018
8646,2018-03-02,2,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2018
8647,2018-03-03,3,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2018
8648,2018-03-04,4,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2018
8649,2018-03-05,5,2,TER,TERCA,3,MAR,MARCO,2,1,1,2018
8650,2018-03-06,6,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2018
8651,2018-03-07,7,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2018
8652,2018-03-08,8,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2018
8653,2018-03-09,9,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2018
8654,2018-03-10,10,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2018
8655,2018-03-11,11,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2018
8656,2018-03-12,12,2,TER,TERCA,3,MAR,MARCO,2,1,1,2018
8657,2018-03-13,13,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2018
8658,2018-03-14,14,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2018
8659,2018-03-15,15,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2018
8660,2018-03-16,16,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2018
8661,2018-03-17,17,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2018
8662,2018-03-18,18,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2018
8663,2018-03-19,19,2,TER,TERCA,3,MAR,MARCO,2,1,1,2018
8664,2018-03-20,20,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2018
8665,2018-03-21,21,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2018
8666,2018-03-22,22,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2018
8667,2018-03-23,23,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2018
8668,2018-03-24,24,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2018
8669,2018-03-25,25,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2018
8670,2018-03-26,26,2,TER,TERCA,3,MAR,MARCO,2,1,1,2018
8671,2018-03-27,27,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2018
8672,2018-03-28,28,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2018
8673,2018-03-29,29,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2018
8674,2018-03-30,30,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2018
8675,2018-03-31,31,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2018
8676,2018-04-01,1,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2018
8677,2018-04-02,2,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2018
8678,2018-04-03,3,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2018
8679,2018-04-04,4,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2018
8680,2018-04-05,5,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2018
8681,2018-04-06,6,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2018
8682,2018-04-07,7,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2018
8683,2018-04-08,8,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2018
8684,2018-04-09,9,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2018
8685,2018-04-10,10,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2018
8686,2018-04-11,11,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2018
8687,2018-04-12,12,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2018
8688,2018-04-13,13,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2018
8689,2018-04-14,14,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2018
8690,2018-04-15,15,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2018
8691,2018-04-16,16,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2018
8692,2018-04-17,17,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2018
8693,2018-04-18,18,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2018
8694,2018-04-19,19,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2018
8695,2018-04-20,20,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2018
8696,2018-04-21,21,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2018
8697,2018-04-22,22,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2018
8698,2018-04-23,23,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2018
8699,2018-04-24,24,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2018
8700,2018-04-25,25,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2018
8701,2018-04-26,26,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2018
8702,2018-04-27,27,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2018
8703,2018-04-28,28,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2018
8704,2018-04-29,29,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2018
8705,2018-04-30,30,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2018
8706,2018-05-01,1,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2018
8707,2018-05-02,2,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2018
8708,2018-05-03,3,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2018
8709,2018-05-04,4,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2018
8710,2018-05-05,5,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2018
8711,2018-05-06,6,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2018
8712,2018-05-07,7,2,TER,TERCA,5,MAI,MAIO,3,2,1,2018
8713,2018-05-08,8,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2018
8714,2018-05-09,9,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2018
8715,2018-05-10,10,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2018
8716,2018-05-11,11,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2018
8717,2018-05-12,12,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2018
8718,2018-05-13,13,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2018
8719,2018-05-14,14,2,TER,TERCA,5,MAI,MAIO,3,2,1,2018
8720,2018-05-15,15,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2018
8721,2018-05-16,16,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2018
8722,2018-05-17,17,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2018
8723,2018-05-18,18,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2018
8724,2018-05-19,19,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2018
8725,2018-05-20,20,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2018
8726,2018-05-21,21,2,TER,TERCA,5,MAI,MAIO,3,2,1,2018
8727,2018-05-22,22,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2018
8728,2018-05-23,23,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2018
8729,2018-05-24,24,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2018
8730,2018-05-25,25,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2018
8731,2018-05-26,26,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2018
8732,2018-05-27,27,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2018
8733,2018-05-28,28,2,TER,TERCA,5,MAI,MAIO,3,2,1,2018
8734,2018-05-29,29,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2018
8735,2018-05-30,30,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2018
8736,2018-05-31,31,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2018
8737,2018-06-01,1,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2018
8738,2018-06-02,2,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2018
8739,2018-06-03,3,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2018
8740,2018-06-04,4,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2018
8741,2018-06-05,5,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2018
8742,2018-06-06,6,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2018
8743,2018-06-07,7,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2018
8744,2018-06-08,8,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2018
8745,2018-06-09,9,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2018
8746,2018-06-10,10,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2018
8747,2018-06-11,11,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2018
8748,2018-06-12,12,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2018
